StrongsOne ^ StrongsTwo ^ Count
929 ^ 518 ^ 1
929 ^ 8104 ^ 1
929 ^ 2930 ^ 1
929 ^ 2931 ^ 1
929 ^ 6440 ^ 1
929 ^ 3117 ^ 1
929 ^ 859 ^ 1
929 ^ 7399 ^ 1
929 ^ 6310 ^ 1
929 ^ 6536 ^ 1
929 ^ 7698 ^ 1
929 ^ 220 ^ 1
929 ^ 4030 ^ 1
929 ^ 8478 ^ 1
929 ^ 7522 ^ 1
929 ^ 3789 ^ 1
929 ^ 3384 ^ 1
929 ^ 2933 ^ 1
929 ^ 505 ^ 1
929 ^ 6212 ^ 1
929 ^ 3899 ^ 1
929 ^ 7356 ^ 1
929 ^ 259 ^ 1
929 ^ 5045 ^ 1
929 ^ 5385 ^ 1
929 ^ 3381 ^ 1
929 ^ 5074 ^ 1
929 ^ 5595 ^ 1
929 ^ 5892 ^ 1
929 ^ 5674 ^ 1
929 ^ 1804 ^ 1
929 ^ 7235 ^ 1
929 ^ 584 ^ 1
929 ^ 1241 ^ 1
929 ^ 3680 ^ 1
929 ^ 3293 ^ 1
929 ^ 2865 ^ 1
929 ^ 5486 ^ 1
929 ^ 8432 ^ 1
929 ^ 369 ^ 1
702 ^ 3967 ^ 54
702 ^ 6240 ^ 42
702 ^ 505 ^ 34
702 ^ 520 ^ 12
702 ^ 6242 ^ 10
702 ^ 5892 ^ 9
702 ^ 3808 ^ 9
702 ^ 7307 ^ 8
702 ^ 6440 ^ 8
702 ^ 6438 ^ 6
702 ^ 2885 ^ 5
702 ^ 3671 ^ 5
702 ^ 3117 ^ 5
702 ^ 7253 ^ 5
702 ^ 6471 ^ 4
702 ^ 134 ^ 4
702 ^ 8141 ^ 4
702 ^ 7272 ^ 3
702 ^ 2905 ^ 3
702 ^ 7979 ^ 3
702 ^ 7161 ^ 3
702 ^ 7218 ^ 2
702 ^ 6285 ^ 2
702 ^ 1375 ^ 2
702 ^ 5982 ^ 2
702 ^ 5178 ^ 2
702 ^ 7098 ^ 2
702 ^ 2320 ^ 2
702 ^ 212 ^ 2
702 ^ 1121 ^ 2
702 ^ 7239 ^ 2
702 ^ 259 ^ 2
702 ^ 4740 ^ 2
702 ^ 7970 ^ 1
702 ^ 4428 ^ 1
702 ^ 3027 ^ 1
702 ^ 6629 ^ 1
702 ^ 7099 ^ 1
702 ^ 2053 ^ 1
702 ^ 8263 ^ 1
702 ^ 834 ^ 1
702 ^ 1992 ^ 1
702 ^ 3605 ^ 1
702 ^ 7657 ^ 1
702 ^ 1241 ^ 1
702 ^ 5699 ^ 1
702 ^ 6499 ^ 1
702 ^ 3205 ^ 1
702 ^ 3802 ^ 1
702 ^ 3537 ^ 1
702 ^ 6879 ^ 1
702 ^ 1340 ^ 1
702 ^ 705 ^ 1
702 ^ 1368 ^ 1
702 ^ 4546 ^ 1
702 ^ 1755 ^ 1
702 ^ 559 ^ 1
702 ^ 3045 ^ 1
702 ^ 6996 ^ 1
702 ^ 3190 ^ 1
702 ^ 2568 ^ 1
702 ^ 4940 ^ 1
702 ^ 1817 ^ 1
702 ^ 676 ^ 1
702 ^ 2416 ^ 1
702 ^ 702 ^ 1
702 ^ 7451 ^ 1
702 ^ 7106 ^ 1
702 ^ 6213 ^ 1
702 ^ 3206 ^ 1
702 ^ 2380 ^ 1
702 ^ 5975 ^ 1
702 ^ 4438 ^ 1
702 ^ 2796 ^ 1
702 ^ 4818 ^ 1
702 ^ 8671 ^ 1
7945 ^ 1961 ^ 18
7945 ^ 5998 ^ 6
7945 ^ 6213 ^ 5
7945 ^ 935 ^ 5
7945 ^ 157 ^ 5
7945 ^ 1571 ^ 4
7945 ^ 3808 ^ 4
7945 ^ 5307 ^ 3
7945 ^ 4428 ^ 3
7945 ^ 2654 ^ 3
7945 ^ 5921 ^ 2
7945 ^ 3754 ^ 2
7945 ^ 3381 ^ 2
7945 ^ 5221 ^ 2
7945 ^ 270 ^ 2
7945 ^ 3602 ^ 2
7945 ^ 559 ^ 2
7945 ^ 3528 ^ 2
7945 ^ 589 ^ 2
7945 ^ 398 ^ 2
7945 ^ 3117 ^ 2
7945 ^ 1570 ^ 2
7945 ^ 5927 ^ 2
7945 ^ 3605 ^ 2
7945 ^ 1992 ^ 2
7945 ^ 6965 ^ 1
7945 ^ 859 ^ 1
7945 ^ 5973 ^ 1
7945 ^ 1732 ^ 1
7945 ^ 1779 ^ 1
7945 ^ 2266 ^ 1
7945 ^ 8033 ^ 1
7945 ^ 2603 ^ 1
7945 ^ 6927 ^ 1
7945 ^ 5975 ^ 1
7945 ^ 8216 ^ 1
7945 ^ 7999 ^ 1
7945 ^ 1580 ^ 1
7945 ^ 3068 ^ 1
7945 ^ 369 ^ 1
7945 ^ 410 ^ 1
7945 ^ 5158 ^ 1
7945 ^ 3426 ^ 1
7945 ^ 4745 ^ 1
7945 ^ 5117 ^ 1
7945 ^ 2449 ^ 1
7945 ^ 5999 ^ 1
7945 ^ 1931 ^ 1
7945 ^ 2896 ^ 1
7945 ^ 3372 ^ 1
7945 ^ 929 ^ 1
7945 ^ 5087 ^ 1
7945 ^ 1980 ^ 1
7945 ^ 8623 ^ 1
7945 ^ 5060 ^ 1
7945 ^ 834 ^ 1
7945 ^ 4191 ^ 1
7945 ^ 5530 ^ 1
7945 ^ 3318 ^ 1
7945 ^ 2111 ^ 1
7945 ^ 7805 ^ 1
7945 ^ 4100 ^ 1
7945 ^ 5674 ^ 1
7945 ^ 4672 ^ 1
7945 ^ 8010 ^ 1
7945 ^ 5849 ^ 1
7945 ^ 6315 ^ 1
7945 ^ 7218 ^ 1
7945 ^ 2470 ^ 1
7945 ^ 1696 ^ 1
7945 ^ 6440 ^ 1
7945 ^ 6960 ^ 1
7945 ^ 8074 ^ 1
7945 ^ 4310 ^ 1
7945 ^ 2088 ^ 1
7945 ^ 1121 ^ 1
3772 ^ 1285 ^ 46
3772 ^ 853 ^ 46
3772 ^ 4480 ^ 44
3772 ^ 854 ^ 12
3772 ^ 5973 ^ 11
3772 ^ 3808 ^ 10
3772 ^ 376 ^ 10
3772 ^ 6086 ^ 6
3772 ^ 3605 ^ 4
3772 ^ 5769 ^ 4
3772 ^ 120 ^ 4
3772 ^ 842 ^ 3
3772 ^ 730 ^ 2
3772 ^ 256 ^ 2
3772 ^ 6967 ^ 2
3772 ^ 1732 ^ 2
3772 ^ 2143 ^ 2
3772 ^ 1471 ^ 2
3772 ^ 1115 ^ 2
3772 ^ 3427 ^ 2
3772 ^ 5750 ^ 1
3772 ^ 6854 ^ 1
3772 ^ 5869 ^ 1
3772 ^ 408 ^ 1
3772 ^ 639 ^ 1
3772 ^ 3772 ^ 1
3772 ^ 5771 ^ 1
3772 ^ 1129 ^ 1
3772 ^ 4325 ^ 1
3772 ^ 5971 ^ 1
3772 ^ 428 ^ 1
3772 ^ 5650 ^ 1
3772 ^ 1419 ^ 1
3772 ^ 834 ^ 1
3772 ^ 7754 ^ 1
3772 ^ 413 ^ 1
3772 ^ 5365 ^ 1
3772 ^ 559 ^ 1
3772 ^ 3379 ^ 1
3772 ^ 548 ^ 1
3772 ^ 2498 ^ 1
3772 ^ 6960 ^ 1
3772 ^ 7200 ^ 1
3772 ^ 5921 ^ 1
3772 ^ 1755 ^ 1
3772 ^ 669 ^ 1
3772 ^ 5927 ^ 1
3772 ^ 894 ^ 1
3772 ^ 2150 ^ 1
3772 ^ 3588 ^ 1
3772 ^ 6097 ^ 1
3772 ^ 5768 ^ 1
3772 ^ 4005 ^ 1
3772 ^ 2319 ^ 1
3772 ^ 6440 ^ 1
3772 ^ 5695 ^ 1
3772 ^ 4616 ^ 1
3772 ^ 3293 ^ 1
3772 ^ 6865 ^ 1
3772 ^ 2232 ^ 1
3772 ^ 7227 ^ 1
3772 ^ 5203 ^ 1
3772 ^ 369 ^ 1
3772 ^ 5048 ^ 1
3772 ^ 8199 ^ 1
3772 ^ 5483 ^ 1
3772 ^ 5892 ^ 1
3772 ^ 3785 ^ 1
3772 ^ 4676 ^ 1
3772 ^ 6459 ^ 1
3772 ^ 2964 ^ 1
3772 ^ 398 ^ 1
3772 ^ 1347 ^ 1
3772 ^ 7393 ^ 1
3772 ^ 1696 ^ 1
3772 ^ 1478 ^ 1
1984 ^ 3050 ^ 26
1984 ^ 853 ^ 15
1984 ^ 3068 ^ 13
1984 ^ 3605 ^ 5
1984 ^ 8034 ^ 4
1984 ^ 3034 ^ 3
1984 ^ 5921 ^ 3
1984 ^ 3808 ^ 3
1984 ^ 1697 ^ 3
1984 ^ 3027 ^ 2
1984 ^ 3467 ^ 2
1984 ^ 6944 ^ 2
1984 ^ 1931 ^ 2
1984 ^ 8179 ^ 2
1984 ^ 5892 ^ 2
1984 ^ 7230 ^ 2
1984 ^ 7563 ^ 2
1984 ^ 5650 ^ 2
1984 ^ 1369 ^ 2
1984 ^ 413 ^ 1
1984 ^ 53 ^ 1
1984 ^ 6605 ^ 1
1984 ^ 8597 ^ 1
1984 ^ 8334 ^ 1
1984 ^ 1927 ^ 1
1984 ^ 6271 ^ 1
1984 ^ 5704 ^ 1
1984 ^ 3394 ^ 1
1984 ^ 5869 ^ 1
1984 ^ 6099 ^ 1
1984 ^ 7451 ^ 1
1984 ^ 7445 ^ 1
1984 ^ 3588 ^ 1
1984 ^ 3220 ^ 1
1984 ^ 7200 ^ 1
1984 ^ 408 ^ 1
1984 ^ 5542 ^ 1
1984 ^ 457 ^ 1
1984 ^ 7650 ^ 1
1984 ^ 5973 ^ 1
1984 ^ 4186 ^ 1
1984 ^ 8432 ^ 1
1984 ^ 4941 ^ 1
1984 ^ 1420 ^ 1
1984 ^ 430 ^ 1
1984 ^ 4791 ^ 1
1984 ^ 8121 ^ 1
1984 ^ 8064 ^ 1
1984 ^ 410 ^ 1
1984 ^ 7549 ^ 1
1984 ^ 8629 ^ 1
1984 ^ 5035 ^ 1
1984 ^ 8596 ^ 1
1984 ^ 4482 ^ 1
1984 ^ 8088 ^ 1
1984 ^ 8643 ^ 1
1984 ^ 6310 ^ 1
1984 ^ 8267 ^ 1
1984 ^ 3117 ^ 1
1984 ^ 8057 ^ 1
1984 ^ 4979 ^ 1
1984 ^ 216 ^ 1
1984 ^ 3381 ^ 1
1984 ^ 6918 ^ 1
1984 ^ 7080 ^ 1
1984 ^ 1961 ^ 1
1984 ^ 2451 ^ 1
1984 ^ 6239 ^ 1
1984 ^ 1984 ^ 1
1984 ^ 2063 ^ 1
1984 ^ 4480 ^ 1
1984 ^ 559 ^ 1
1984 ^ 7393 ^ 1
1984 ^ 6010 ^ 1
1984 ^ 367 ^ 1
1984 ^ 2351 ^ 1
8199 ^ 853 ^ 36
8199 ^ 996 ^ 11
8199 ^ 776 ^ 11
8199 ^ 854 ^ 8
8199 ^ 5921 ^ 6
8199 ^ 834 ^ 6
8199 ^ 3605 ^ 5
8199 ^ 8199 ^ 5
8199 ^ 3068 ^ 5
8199 ^ 4941 ^ 5
8199 ^ 3478 ^ 4
8199 ^ 6664 ^ 4
8199 ^ 1931 ^ 3
8199 ^ 7860 ^ 3
8199 ^ 3318 ^ 3
8199 ^ 3588 ^ 3
8199 ^ 8398 ^ 3
8199 ^ 1800 ^ 3
8199 ^ 1875 ^ 2
8199 ^ 3467 ^ 2
8199 ^ 3117 ^ 2
8199 ^ 4480 ^ 2
8199 ^ 2088 ^ 2
8199 ^ 3808 ^ 2
8199 ^ 5973 ^ 2
8199 ^ 3490 ^ 2
8199 ^ 4339 ^ 2
8199 ^ 5971 ^ 2
8199 ^ 1870 ^ 2
8199 ^ 3045 ^ 2
8199 ^ 6258 ^ 1
8199 ^ 7043 ^ 1
8199 ^ 1992 ^ 1
8199 ^ 5997 ^ 1
8199 ^ 6663 ^ 1
8199 ^ 5307 ^ 1
8199 ^ 5975 ^ 1
8199 ^ 4191 ^ 1
8199 ^ 1961 ^ 1
8199 ^ 884 ^ 1
8199 ^ 8050 ^ 1
8199 ^ 341 ^ 1
8199 ^ 3372 ^ 1
8199 ^ 197 ^ 1
8199 ^ 7200 ^ 1
8199 ^ 5704 ^ 1
8199 ^ 518 ^ 1
8199 ^ 1984 ^ 1
8199 ^ 7311 ^ 1
8199 ^ 1157 ^ 1
8199 ^ 6662 ^ 1
8199 ^ 430 ^ 1
8199 ^ 6041 ^ 1
8199 ^ 8213 ^ 1
8199 ^ 7130 ^ 1
8199 ^ 5766 ^ 1
8199 ^ 5315 ^ 1
8199 ^ 8058 ^ 1
8199 ^ 7223 ^ 1
8199 ^ 5030 ^ 1
8199 ^ 4994 ^ 1
8199 ^ 4758 ^ 1
8199 ^ 3162 ^ 1
8199 ^ 530 ^ 1
8199 ^ 413 ^ 1
8199 ^ 5003 ^ 1
8199 ^ 1004 ^ 1
8199 ^ 1121 ^ 1
8199 ^ 4725 ^ 1
8199 ^ 5002 ^ 1
8199 ^ 376 ^ 1
8199 ^ 935 ^ 1
8199 ^ 7810 ^ 1
8199 ^ 7966 ^ 1
8199 ^ 6153 ^ 1
8199 ^ 571 ^ 1
85 ^ 3327 ^ 23
85 ^ 559 ^ 16
85 ^ 1 ^ 8
85 ^ 430 ^ 6
85 ^ 5650 ^ 5
85 ^ 3947 ^ 4
85 ^ 834 ^ 4
85 ^ 1121 ^ 4
85 ^ 8283 ^ 3
85 ^ 4100 ^ 3
85 ^ 85 ^ 3
85 ^ 7725 ^ 3
85 ^ 7925 ^ 3
85 ^ 7121 ^ 3
85 ^ 7069 ^ 3
85 ^ 3588 ^ 2
85 ^ 4135 ^ 2
85 ^ 1980 ^ 2
85 ^ 1961 ^ 2
85 ^ 7971 ^ 2
85 ^ 5375 ^ 2
85 ^ 4480 ^ 2
85 ^ 251 ^ 2
85 ^ 6965 ^ 2
85 ^ 8085 ^ 2
85 ^ 6912 ^ 2
85 ^ 5414 ^ 2
85 ^ 3205 ^ 2
85 ^ 413 ^ 2
85 ^ 7621 ^ 2
85 ^ 157 ^ 2
85 ^ 859 ^ 1
85 ^ 8297 ^ 1
85 ^ 5307 ^ 1
85 ^ 1004 ^ 1
85 ^ 8673 ^ 1
85 ^ 4116 ^ 1
85 ^ 7323 ^ 1
85 ^ 853 ^ 1
85 ^ 5975 ^ 1
85 ^ 5066 ^ 1
85 ^ 6030 ^ 1
85 ^ 5265 ^ 1
85 ^ 6419 ^ 1
85 ^ 802 ^ 1
85 ^ 3967 ^ 1
85 ^ 6213 ^ 1
85 ^ 6711 ^ 1
85 ^ 1644 ^ 1
85 ^ 5869 ^ 1
85 ^ 408 ^ 1
85 ^ 3198 ^ 1
85 ^ 5324 ^ 1
85 ^ 1481 ^ 1
85 ^ 1129 ^ 1
85 ^ 3427 ^ 1
85 ^ 935 ^ 1
85 ^ 241 ^ 1
85 ^ 7812 ^ 1
85 ^ 8254 ^ 1
85 ^ 4736 ^ 1
85 ^ 272 ^ 1
85 ^ 2204 ^ 1
85 ^ 3605 ^ 1
85 ^ 113 ^ 1
85 ^ 4994 ^ 1
85 ^ 518 ^ 1
85 ^ 2416 ^ 1
85 ^ 1478 ^ 1
85 ^ 2233 ^ 1
85 ^ 6343 ^ 1
85 ^ 854 ^ 1
85 ^ 2142 ^ 1
85 ^ 6370 ^ 1
85 ^ 3808 ^ 1
85 ^ 3446 ^ 1
10922 ^ 11206 ^ 18
10922 ^ 10396 ^ 12
10922 ^ 9249 ^ 11
10922 ^ 10193 ^ 9
10922 ^ 10185 ^ 7
10922 ^ 10211 ^ 6
10922 ^ 9837 ^ 5
10922 ^ 9897 ^ 4
10922 ^ 12430 ^ 4
10922 ^ 12035 ^ 3
10922 ^ 10990 ^ 3
10922 ^ 11678 ^ 2
10922 ^ 11636 ^ 2
10922 ^ 10166 ^ 2
10922 ^ 9737 ^ 2
10922 ^ 9770 ^ 2
10922 ^ 13536 ^ 2
10922 ^ 12428 ^ 2
10922 ^ 10072 ^ 2
10922 ^ 14287 ^ 2
10922 ^ 10583 ^ 2
10922 ^ 9296 ^ 1
10922 ^ 12927 ^ 1
10922 ^ 10684 ^ 1
10922 ^ 12833 ^ 1
10922 ^ 12374 ^ 1
10922 ^ 9671 ^ 1
10922 ^ 12834 ^ 1
10922 ^ 12988 ^ 1
10922 ^ 13010 ^ 1
10922 ^ 10902 ^ 1
10922 ^ 10238 ^ 1
10922 ^ 13775 ^ 1
10922 ^ 11315 ^ 1
10922 ^ 12340 ^ 1
10922 ^ 10771 ^ 1
10922 ^ 9893 ^ 1
10922 ^ 11651 ^ 1
10922 ^ 9319 ^ 1
10922 ^ 9454 ^ 1
10922 ^ 9310 ^ 1
10922 ^ 13958 ^ 1
10922 ^ 13656 ^ 1
10922 ^ 12630 ^ 1
10922 ^ 12253 ^ 1
10922 ^ 12857 ^ 1
10922 ^ 12413 ^ 1
10922 ^ 10127 ^ 1
10922 ^ 12262 ^ 1
10922 ^ 10084 ^ 1
10922 ^ 12453 ^ 1
10922 ^ 10494 ^ 1
10922 ^ 9923 ^ 1
10922 ^ 13798 ^ 1
10922 ^ 10112 ^ 1
10922 ^ 8765 ^ 1
10922 ^ 9883 ^ 1
10922 ^ 12544 ^ 1
10922 ^ 12892 ^ 1
10922 ^ 12774 ^ 1
10922 ^ 14281 ^ 1
10922 ^ 13853 ^ 1
10922 ^ 10866 ^ 1
10922 ^ 11654 ^ 1
10922 ^ 11183 ^ 1
10922 ^ 9522 ^ 1
10922 ^ 9520 ^ 1
10922 ^ 11117 ^ 1
10922 ^ 12820 ^ 1
10922 ^ 13933 ^ 1
10922 ^ 10966 ^ 1
10922 ^ 11730 ^ 1
10922 ^ 10923 ^ 1
10922 ^ 12864 ^ 1
10922 ^ 9609 ^ 1
10922 ^ 10931 ^ 1
7311 ^ 4480 ^ 18
7311 ^ 6963 ^ 13
7311 ^ 853 ^ 11
7311 ^ 3068 ^ 10
7311 ^ 5921 ^ 8
7311 ^ 3027 ^ 6
7311 ^ 8641 ^ 6
7311 ^ 430 ^ 5
7311 ^ 7161 ^ 4
7311 ^ 3225 ^ 4
7311 ^ 5375 ^ 4
7311 ^ 1121 ^ 3
7311 ^ 6951 ^ 3
7311 ^ 5869 ^ 3
7311 ^ 3808 ^ 3
7311 ^ 1389 ^ 3
7311 ^ 4294 ^ 2
7311 ^ 6062 ^ 2
7311 ^ 2022 ^ 2
7311 ^ 34 ^ 2
7311 ^ 7218 ^ 2
7311 ^ 1471 ^ 2
7311 ^ 776 ^ 2
7311 ^ 5542 ^ 2
7311 ^ 408 ^ 2
7311 ^ 5251 ^ 2
7311 ^ 4676 ^ 1
7311 ^ 859 ^ 1
7311 ^ 8438 ^ 1
7311 ^ 3605 ^ 1
7311 ^ 2471 ^ 1
7311 ^ 4371 ^ 1
7311 ^ 7911 ^ 1
7311 ^ 376 ^ 1
7311 ^ 8213 ^ 1
7311 ^ 7971 ^ 1
7311 ^ 5071 ^ 1
7311 ^ 3881 ^ 1
7311 ^ 6440 ^ 1
7311 ^ 2220 ^ 1
7311 ^ 7064 ^ 1
7311 ^ 6697 ^ 1
7311 ^ 8034 ^ 1
7311 ^ 3423 ^ 1
7311 ^ 6471 ^ 1
7311 ^ 2088 ^ 1
7311 ^ 970 ^ 1
7311 ^ 7214 ^ 1
7311 ^ 1530 ^ 1
7311 ^ 3519 ^ 1
7311 ^ 7200 ^ 1
7311 ^ 3684 ^ 1
7311 ^ 3513 ^ 1
7311 ^ 2040 ^ 1
7311 ^ 200 ^ 1
7311 ^ 191 ^ 1
7311 ^ 3678 ^ 1
7311 ^ 1330 ^ 1
7311 ^ 3034 ^ 1
7311 ^ 7355 ^ 1
7311 ^ 6258 ^ 1
7311 ^ 3372 ^ 1
7311 ^ 4383 ^ 1
7311 ^ 7426 ^ 1
7311 ^ 730 ^ 1
7311 ^ 5850 ^ 1
7311 ^ 854 ^ 1
7311 ^ 1363 ^ 1
7311 ^ 1646 ^ 1
7311 ^ 8345 ^ 1
7311 ^ 2568 ^ 1
7311 ^ 4349 ^ 1
7311 ^ 5307 ^ 1
7311 ^ 1431 ^ 1
7311 ^ 5923 ^ 1
977 ^ 4480 ^ 18
977 ^ 376 ^ 9
977 ^ 259 ^ 6
977 ^ 7931 ^ 6
977 ^ 834 ^ 5
977 ^ 3478 ^ 5
977 ^ 3808 ^ 5
977 ^ 1004 ^ 5
977 ^ 853 ^ 4
977 ^ 3389 ^ 4
977 ^ 2233 ^ 3
977 ^ 1961 ^ 3
977 ^ 7760 ^ 3
977 ^ 2088 ^ 3
977 ^ 1732 ^ 3
977 ^ 1870 ^ 3
977 ^ 7126 ^ 2
977 ^ 859 ^ 2
977 ^ 3588 ^ 2
977 ^ 3117 ^ 2
977 ^ 3068 ^ 2
977 ^ 1121 ^ 2
977 ^ 7227 ^ 2
977 ^ 6213 ^ 2
977 ^ 2896 ^ 2
977 ^ 6485 ^ 2
977 ^ 7393 ^ 1
977 ^ 2428 ^ 1
977 ^ 1931 ^ 1
977 ^ 6524 ^ 1
977 ^ 8034 ^ 1
977 ^ 6437 ^ 1
977 ^ 2282 ^ 1
977 ^ 5046 ^ 1
977 ^ 8334 ^ 1
977 ^ 2416 ^ 1
977 ^ 7121 ^ 1
977 ^ 7970 ^ 1
977 ^ 2319 ^ 1
977 ^ 1992 ^ 1
977 ^ 7969 ^ 1
977 ^ 428 ^ 1
977 ^ 2568 ^ 1
977 ^ 8147 ^ 1
977 ^ 5921 ^ 1
977 ^ 5375 ^ 1
977 ^ 3063 ^ 1
977 ^ 8010 ^ 1
977 ^ 1129 ^ 1
977 ^ 5288 ^ 1
977 ^ 6942 ^ 1
977 ^ 3318 ^ 1
977 ^ 5975 ^ 1
977 ^ 87 ^ 1
977 ^ 4267 ^ 1
977 ^ 1697 ^ 1
977 ^ 3956 ^ 1
977 ^ 4941 ^ 1
977 ^ 5159 ^ 1
977 ^ 5605 ^ 1
977 ^ 6490 ^ 1
977 ^ 6726 ^ 1
977 ^ 3290 ^ 1
977 ^ 3374 ^ 1
977 ^ 408 ^ 1
977 ^ 2742 ^ 1
977 ^ 3701 ^ 1
977 ^ 730 ^ 1
977 ^ 6086 ^ 1
977 ^ 4616 ^ 1
977 ^ 3564 ^ 1
977 ^ 6605 ^ 1
977 ^ 8586 ^ 1
977 ^ 3988 ^ 1
977 ^ 5002 ^ 1
7665 ^ 853 ^ 23
7665 ^ 3605 ^ 7
7665 ^ 4294 ^ 5
7665 ^ 3820 ^ 5
7665 ^ 1817 ^ 4
7665 ^ 4676 ^ 4
7665 ^ 3808 ^ 4
7665 ^ 6106 ^ 3
7665 ^ 176 ^ 3
7665 ^ 4480 ^ 3
7665 ^ 5923 ^ 3
7665 ^ 8478 ^ 2
7665 ^ 4133 ^ 2
7665 ^ 4191 ^ 2
7665 ^ 5375 ^ 2
7665 ^ 6086 ^ 2
7665 ^ 5921 ^ 2
7665 ^ 7198 ^ 2
7665 ^ 369 ^ 2
7665 ^ 3369 ^ 2
7665 ^ 1280 ^ 2
7665 ^ 7665 ^ 1
7665 ^ 518 ^ 1
7665 ^ 5869 ^ 1
7665 ^ 7760 ^ 1
7665 ^ 3537 ^ 1
7665 ^ 5553 ^ 1
7665 ^ 6100 ^ 1
7665 ^ 3190 ^ 1
7665 ^ 6440 ^ 1
7665 ^ 6113 ^ 1
7665 ^ 2026 ^ 1
7665 ^ 1854 ^ 1
7665 ^ 4973 ^ 1
7665 ^ 8127 ^ 1
7665 ^ 2220 ^ 1
7665 ^ 730 ^ 1
7665 ^ 3068 ^ 1
7665 ^ 591 ^ 1
7665 ^ 7307 ^ 1
7665 ^ 1794 ^ 1
7665 ^ 7218 ^ 1
7665 ^ 7565 ^ 1
7665 ^ 6772 ^ 1
7665 ^ 587 ^ 1
7665 ^ 1634 ^ 1
7665 ^ 804 ^ 1
7665 ^ 776 ^ 1
7665 ^ 802 ^ 1
7665 ^ 7667 ^ 1
7665 ^ 3544 ^ 1
7665 ^ 877 ^ 1
7665 ^ 6937 ^ 1
7665 ^ 1419 ^ 1
7665 ^ 4932 ^ 1
7665 ^ 1228 ^ 1
7665 ^ 5030 ^ 1
7665 ^ 6810 ^ 1
7665 ^ 8597 ^ 1
7665 ^ 5002 ^ 1
7665 ^ 349 ^ 1
7665 ^ 3213 ^ 1
7665 ^ 970 ^ 1
7665 ^ 5307 ^ 1
7665 ^ 7673 ^ 1
7665 ^ 854 ^ 1
7665 ^ 8033 ^ 1
7665 ^ 8432 ^ 1
7665 ^ 2388 ^ 1
7665 ^ 702 ^ 1
7665 ^ 657 ^ 1
7665 ^ 2673 ^ 1
7665 ^ 1571 ^ 1
7665 ^ 2428 ^ 1
7665 ^ 4132 ^ 1
571 ^ 5973 ^ 4
571 ^ 1697 ^ 4
571 ^ 4941 ^ 4
571 ^ 854 ^ 3
571 ^ 3605 ^ 3
571 ^ 1961 ^ 3
571 ^ 430 ^ 3
571 ^ 5341 ^ 3
571 ^ 5704 ^ 3
571 ^ 7965 ^ 3
571 ^ 859 ^ 2
571 ^ 8549 ^ 2
571 ^ 6666 ^ 2
571 ^ 8003 ^ 2
571 ^ 3925 ^ 2
571 ^ 3068 ^ 2
571 ^ 7971 ^ 2
571 ^ 369 ^ 2
571 ^ 595 ^ 1
571 ^ 1870 ^ 1
571 ^ 834 ^ 1
571 ^ 8130 ^ 1
571 ^ 1331 ^ 1
571 ^ 226 ^ 1
571 ^ 5493 ^ 1
571 ^ 1696 ^ 1
571 ^ 8034 ^ 1
571 ^ 413 ^ 1
571 ^ 6440 ^ 1
571 ^ 5576 ^ 1
571 ^ 376 ^ 1
571 ^ 8451 ^ 1
571 ^ 587 ^ 1
571 ^ 3824 ^ 1
571 ^ 6663 ^ 1
571 ^ 7227 ^ 1
571 ^ 8548 ^ 1
571 ^ 1992 ^ 1
571 ^ 6037 ^ 1
571 ^ 2910 ^ 1
571 ^ 3468 ^ 1
571 ^ 6298 ^ 1
571 ^ 6779 ^ 1
571 ^ 3161 ^ 1
571 ^ 6923 ^ 1
571 ^ 6793 ^ 1
571 ^ 3477 ^ 1
571 ^ 7218 ^ 1
571 ^ 1732 ^ 1
571 ^ 3588 ^ 1
571 ^ 5769 ^ 1
571 ^ 5800 ^ 1
571 ^ 7562 ^ 1
571 ^ 7938 ^ 1
571 ^ 3559 ^ 1
571 ^ 2790 ^ 1
571 ^ 5707 ^ 1
571 ^ 5771 ^ 1
571 ^ 7725 ^ 1
571 ^ 4376 ^ 1
571 ^ 8199 ^ 1
571 ^ 168 ^ 1
571 ^ 3117 ^ 1
571 ^ 3808 ^ 1
571 ^ 3782 ^ 1
571 ^ 3772 ^ 1
571 ^ 2233 ^ 1
571 ^ 4100 ^ 1
571 ^ 539 ^ 1
571 ^ 1931 ^ 1
571 ^ 776 ^ 1
571 ^ 6635 ^ 1
571 ^ 2009 ^ 1
571 ^ 3290 ^ 1
571 ^ 2022 ^ 1
3091 ^ 1121 ^ 34
3091 ^ 559 ^ 33
3091 ^ 6213 ^ 8
3091 ^ 6680 ^ 7
3091 ^ 7121 ^ 6
3091 ^ 7971 ^ 5
3091 ^ 3605 ^ 5
3091 ^ 7925 ^ 4
3091 ^ 6965 ^ 4
3091 ^ 413 ^ 4
3091 ^ 7725 ^ 4
3091 ^ 3920 ^ 4
3091 ^ 5221 ^ 4
3091 ^ 853 ^ 4
3091 ^ 1931 ^ 3
3091 ^ 1980 ^ 3
3091 ^ 1961 ^ 3
3091 ^ 5414 ^ 3
3091 ^ 5674 ^ 3
3091 ^ 977 ^ 2
3091 ^ 3588 ^ 2
3091 ^ 4135 ^ 2
3091 ^ 3372 ^ 2
3091 ^ 5186 ^ 2
3091 ^ 8313 ^ 2
3091 ^ 5973 ^ 2
3091 ^ 5927 ^ 2
3091 ^ 935 ^ 2
3091 ^ 3808 ^ 2
3091 ^ 3947 ^ 2
3091 ^ 3772 ^ 2
3091 ^ 2204 ^ 2
